"","Gender","Race","Year","pct","CrimeType","Arrested","Frisked","Searched","Weapon","HandCuff","PepperSpray","Firearm","Other","CEW","Instruction","Stopped"
"10599","Male","Black",2016,41,"Other",0,6,0,0,2,0,0,0,0,0,6
"10600","Female","Hispanic",2016,41,"Other",1,1,0,0,0,0,0,0,0,0,1
"10601","Male","Hispanic",2016,41,"Other",0,2,0,0,1,0,0,1,0,0,2
"10602","Male","White",2016,41,"Other",0,3,0,0,0,0,0,0,0,0,3
"10603","Male","Black",2017,41,"Other",1,3,0,0,0,0,0,0,0,4,4
"10604","Male","Black",2018,41,"Other",0,0,1,0,0,0,0,1,0,3,3
"10605","Male","Hispanic",2018,41,"Other",2,2,2,0,1,0,1,0,0,2,2
"10606","Male","Black",2005,42,"Other",1,1,1,0,1,0,0,0,0,0,2
"10607","Female","Hispanic",2005,42,"Other",0,0,0,0,0,0,0,0,0,0,1
"10608","Male","Hispanic",2005,42,"Other",0,0,0,0,0,0,0,0,0,0,3
"10609","Female","White",2005,42,"Other",0,0,0,0,0,0,0,0,0,0,1
"10610","Male","White",2005,42,"Other",0,0,0,0,0,0,0,0,0,0,1
"10611","Female","Black",2006,42,"Other",1,1,0,0,1,0,0,1,0,0,14
"10612","Male","Black",2006,42,"Other",14,35,16,1,8,0,1,24,0,0,105
"10613","Unknown","Black",2006,42,"Other",0,0,0,0,0,0,0,0,0,0,1
"10614","Female","Hispanic",2006,42,"Other",4,8,5,0,2,0,0,3,0,0,20
"10615","Male","Hispanic",2006,42,"Other",10,35,13,0,10,0,0,18,0,0,92
"10616","Unknown","Hispanic",2006,42,"Other",0,1,0,0,0,0,0,0,0,0,1
"10617","Female","Other",2006,42,"Other",0,0,0,0,0,0,0,0,0,0,3
"10618","Male","Other",2006,42,"Other",0,3,0,0,0,0,0,1,0,0,8
"10619","Unknown","Other",2006,42,"Other",3,3,2,0,1,0,0,1,0,0,5
"10620","Female","White",2006,42,"Other",0,0,0,0,0,0,0,0,0,0,5
"10621","Male","White",2006,42,"Other",0,1,0,0,1,0,0,1,0,0,3
"10622","Female","Black",2007,42,"Other",1,4,1,0,0,0,0,1,0,0,9
"10623","Male","Black",2007,42,"Other",13,46,15,0,12,1,0,22,0,0,88
"10624","Female","Hispanic",2007,42,"Other",1,2,1,0,1,0,0,1,0,0,9
"10625","Male","Hispanic",2007,42,"Other",12,39,14,0,5,0,0,15,0,0,82
"10626","Male","Other",2007,42,"Other",1,4,1,0,0,0,0,0,0,0,4
"10627","Unknown","Other",2007,42,"Other",2,3,1,0,0,0,0,0,0,0,5
"10628","Female","White",2007,42,"Other",0,0,0,0,0,0,0,0,0,0,2
"10629","Male","White",2007,42,"Other",2,3,1,0,1,0,0,1,0,0,4
"10630","Male","Asian",2008,42,"Other",0,0,0,0,0,0,0,0,0,0,1
"10631","Female","Black",2008,42,"Other",3,6,2,0,2,0,0,4,0,0,22
"10632","Male","Black",2008,42,"Other",17,42,14,0,12,0,0,11,0,0,99
"10633","Unknown","Black",2008,42,"Other",0,1,0,0,0,0,0,0,0,0,1
"10634","Female","Hispanic",2008,42,"Other",0,1,0,0,0,0,0,0,0,0,8
"10635","Male","Hispanic",2008,42,"Other",10,24,12,0,7,0,0,9,0,0,57
"10636","Unknown","Hispanic",2008,42,"Other",0,0,0,0,0,0,0,0,0,0,1
"10637","Female","Other",2008,42,"Other",0,0,0,0,0,0,0,0,0,0,3
"10638","Male","Other",2008,42,"Other",2,7,1,0,1,0,0,1,0,0,9
"10639","Unknown","Other",2008,42,"Other",0,5,1,0,1,0,0,2,0,0,9
"10640","Female","White",2008,42,"Other",0,0,0,0,0,0,0,0,0,0,1
"10641","Male","White",2008,42,"Other",1,2,1,0,0,0,0,2,0,0,3
"10642","Female","Black",2009,42,"Other",0,2,0,0,0,0,0,2,0,0,13
"10643","Male","Black",2009,42,"Other",14,40,14,0,6,0,0,17,0,0,100
"10644","Female","Hispanic",2009,42,"Other",0,2,0,0,0,0,0,1,0,0,13
"10645","Male","Hispanic",2009,42,"Other",11,33,13,0,5,0,0,8,0,0,66
"10646","Unknown","Hispanic",2009,42,"Other",0,0,0,0,0,0,0,0,0,0,1
"10647","Female","Other",2009,42,"Other",1,2,1,0,1,0,0,1,0,0,3
"10648","Male","Other",2009,42,"Other",0,3,0,0,1,0,0,2,0,0,9
"10649","Unknown","Other",2009,42,"Other",0,0,0,0,0,0,0,0,0,0,3
"10650","Female","White",2009,42,"Other",0,1,0,0,0,0,0,0,0,0,2
"10651","Male","White",2009,42,"Other",0,2,1,0,0,0,0,0,0,0,3
"10652","Male","Asian",2010,42,"Other",0,1,0,0,0,0,0,0,0,0,1
"10653","Female","Black",2010,42,"Other",10,10,7,0,6,0,1,5,0,0,31
"10654","Male","Black",2010,42,"Other",32,80,27,0,15,0,0,15,0,0,138
"10655","Female","Hispanic",2010,42,"Other",1,3,1,0,1,0,0,0,0,0,17
"10656","Male","Hispanic",2010,42,"Other",12,42,8,0,6,0,0,7,0,0,87
"10657","Unknown","Hispanic",2010,42,"Other",0,1,0,0,0,0,0,0,0,0,3
"10658","Male","Other",2010,42,"Other",1,3,0,0,1,0,0,0,0,0,6
"10659","Unknown","Other",2010,42,"Other",0,2,0,0,0,0,0,0,0,0,6
"10660","Female","White",2010,42,"Other",0,0,0,0,0,0,0,0,0,0,2
"10661","Male","White",2010,42,"Other",0,1,0,0,0,0,0,0,0,0,3
"10662","Female","Black",2011,42,"Other",6,10,1,0,1,0,0,2,0,0,28
"10663","Male","Black",2011,42,"Other",13,81,12,0,8,0,0,26,0,0,142
"10664","Unknown","Black",2011,42,"Other",0,0,0,0,0,0,0,0,0,0,1
"10665","Female","Hispanic",2011,42,"Other",2,3,3,0,0,0,0,3,0,0,14
"10666","Male","Hispanic",2011,42,"Other",15,81,13,0,10,0,0,20,0,0,131
"10667","Unknown","Hispanic",2011,42,"Other",1,2,0,0,0,0,0,0,0,0,3
"10668","Male","Native",2011,42,"Other",0,0,0,0,0,0,0,0,0,0,2
"10669","Female","Other",2011,42,"Other",0,1,0,0,0,0,0,0,0,0,1
"10670","Male","Other",2011,42,"Other",1,5,1,0,0,0,0,0,0,0,7
"10671","Unknown","Other",2011,42,"Other",0,3,0,0,0,0,0,0,0,0,4
"10672","Male","White",2011,42,"Other",1,1,1,0,0,0,0,2,0,0,5
"10673","Male","Asian",2012,42,"Other",0,5,0,0,0,0,0,0,0,0,8
"10674","Female","Black",2012,42,"Other",5,8,4,0,3,0,0,5,0,0,24
"10675","Male","Black",2012,42,"Other",20,73,23,0,9,0,0,20,0,0,108
"10676","Unknown","Black",2012,42,"Other",1,6,3,0,0,1,0,1,0,0,9
"10677","Female","Hispanic",2012,42,"Other",4,4,3,0,1,0,0,0,0,0,7
"10678","Male","Hispanic",2012,42,"Other",15,36,12,0,4,0,0,5,0,0,67
"10679","Male","Native",2012,42,"Other",0,0,0,0,0,0,0,0,0,0,2
"10680","Unknown","Other",2012,42,"Other",1,2,1,0,0,0,0,0,0,0,5
"10681","Female","White",2012,42,"Other",0,0,0,0,0,0,0,0,0,0,1
"10682","Male","White",2012,42,"Other",0,1,0,0,0,0,0,1,0,0,2
"10683","Male","Asian",2013,42,"Other",0,0,0,0,0,0,0,0,0,0,1
"10684","Female","Black",2013,42,"Other",4,2,2,0,2,0,0,0,0,0,10
"10685","Male","Black",2013,42,"Other",6,14,7,0,1,0,0,7,0,0,25
"10686","Female","Hispanic",2013,42,"Other",0,0,0,0,0,0,0,0,0,0,3
"10687","Male","Hispanic",2013,42,"Other",6,19,6,0,4,0,0,6,0,0,38
"10688","Unknown","Other",2013,42,"Other",1,2,1,0,1,0,0,0,0,0,2
"10689","Male","White",2013,42,"Other",0,0,0,0,0,0,0,0,0,0,1
"10690","Female","Black",2014,42,"Other",0,1,0,0,0,0,0,0,0,0,1
"10691","Male","Black",2014,42,"Other",2,11,2,0,0,0,0,7,0,0,13
"10692","Unknown","Black",2014,42,"Other",0,1,0,0,1,0,0,1,0,0,1
"10693","Female","Hispanic",2014,42,"Other",0,1,0,0,0,0,0,1,0,0,1
"10694","Male","Hispanic",2014,42,"Other",0,3,1,0,0,0,0,4,0,0,7
"10695","Male","Other",2014,42,"Other",0,1,1,0,1,0,0,0,0,0,2
"10696","Unknown","Other",2014,42,"Other",0,0,0,0,0,0,0,0,0,0,1
"10697","Male","Black",2015,42,"Other",0,4,0,0,5,0,0,2,0,0,6
"10698","Unknown","Black",2015,42,"Other",1,1,1,0,0,0,0,0,0,0,1
"10699","Male","Hispanic",2015,42,"Other",1,4,1,0,1,0,0,0,0,0,5
"10700","Female","Black",2016,42,"Other",0,0,0,0,0,0,0,0,0,0,1
"10701","Male","Black",2016,42,"Other",0,5,0,0,0,0,0,2,0,0,7
"10702","Female","Hispanic",2016,42,"Other",0,1,0,0,0,0,0,1,0,0,1
"10703","Male","Hispanic",2016,42,"Other",1,1,1,0,0,0,0,0,0,0,1
"10704","Male","Black",2017,42,"Other",3,13,1,0,3,0,0,0,0,16,17
"10705","Male","Hispanic",2017,42,"Other",3,9,4,0,3,0,0,0,0,11,12
"10706","Male","Black",2018,42,"Other",5,16,3,0,1,0,1,0,0,18,19
"10707","Female","Hispanic",2018,42,"Other",1,1,1,0,0,0,0,0,0,1,1
"10708","Male","Hispanic",2018,42,"Other",2,3,2,0,1,0,1,1,0,5,6
"10709","Male","Black",2005,43,"Other",0,0,0,0,0,0,0,0,0,0,3
"10710","Female","Hispanic",2005,43,"Other",0,0,0,0,0,0,0,0,0,0,1
"10711","Female","Asian",2006,43,"Other",1,1,1,0,1,0,0,1,0,0,1
"10712","Male","Asian",2006,43,"Other",3,3,3,0,2,0,0,2,0,0,3
"10713","Female","Black",2006,43,"Other",0,2,0,0,1,0,0,2,0,0,14
"10714","Male","Black",2006,43,"Other",14,47,17,0,6,0,0,20,0,0,123
"10715","Unknown","Black",2006,43,"Other",0,0,0,0,0,0,0,0,0,0,1
"10716","Female","Hispanic",2006,43,"Other",1,2,0,0,0,0,0,1,0,0,8
"10717","Male","Hispanic",2006,43,"Other",14,60,14,0,8,1,0,33,0,0,123
"10718","Unknown","Hispanic",2006,43,"Other",0,0,0,0,0,0,0,0,0,0,2
"10719","Female","Other",2006,43,"Other",0,0,0,0,0,0,0,0,0,0,1
"10720","Male","Other",2006,43,"Other",0,4,2,0,0,0,0,3,0,0,12
"10721","Unknown","Other",2006,43,"Other",0,1,0,0,0,0,0,0,0,0,1
"10722","Male","White",2006,43,"Other",1,3,0,0,1,0,0,1,0,0,5
"10723","Female","Asian",2007,43,"Other",2,2,2,0,1,0,0,1,0,0,2
"10724","Male","Asian",2007,43,"Other",0,1,1,0,0,0,0,0,0,0,3
"10725","Female","Black",2007,43,"Other",0,2,2,0,1,0,0,2,0,0,14
"10726","Male","Black",2007,43,"Other",8,34,8,0,1,0,1,8,0,0,79
"10727","Female","Hispanic",2007,43,"Other",1,2,1,0,0,0,0,0,0,0,7
"10728","Male","Hispanic",2007,43,"Other",12,38,12,0,5,0,0,13,0,0,102
"10729","Unknown","Hispanic",2007,43,"Other",0,0,0,0,0,0,0,0,0,0,1
"10730","Male","Other",2007,43,"Other",0,1,0,0,0,0,0,1,0,0,3
"10731","Unknown","Other",2007,43,"Other",0,0,0,0,0,0,0,0,0,0,1
"10732","Female","White",2007,43,"Other",0,1,0,0,0,0,0,0,0,0,1
"10733","Male","White",2007,43,"Other",1,4,0,0,0,0,0,0,0,0,5
"10734","Female","Asian",2008,43,"Other",3,3,2,0,3,0,0,1,0,0,4
"10735","Male","Asian",2008,43,"Other",2,1,0,0,0,0,0,1,0,0,5
"10736","Female","Black",2008,43,"Other",1,2,2,0,1,0,0,3,0,0,10
"10737","Male","Black",2008,43,"Other",14,26,12,0,9,0,0,8,0,0,65
"10738","Female","Hispanic",2008,43,"Other",4,6,3,0,4,0,0,1,0,0,16
"10739","Male","Hispanic",2008,43,"Other",23,41,17,0,11,0,0,18,0,0,95
"10740","Unknown","Hispanic",2008,43,"Other",0,0,0,0,0,0,0,0,0,0,1
"10741","Male","Native",2008,43,"Other",0,0,0,0,0,0,0,1,0,0,1
"10742","Female","Other",2008,43,"Other",0,0,0,0,1,0,0,0,0,0,4
"10743","Male","Other",2008,43,"Other",0,1,1,0,0,0,0,0,0,0,9
"10744","Unknown","Other",2008,43,"Other",1,1,1,0,0,0,0,0,0,0,4
"10745","Female","White",2008,43,"Other",0,1,0,0,1,0,0,0,0,0,3
"10746","Male","White",2008,43,"Other",0,0,0,0,0,0,0,0,0,0,4
"10747","Female","Asian",2009,43,"Other",2,1,0,0,1,0,0,0,0,0,2
"10748","Male","Asian",2009,43,"Other",3,3,2,0,2,0,0,2,0,0,5
"10749","Female","Black",2009,43,"Other",3,3,3,0,1,0,0,1,0,0,10
"10750","Male","Black",2009,43,"Other",16,41,14,0,7,1,0,16,0,0,102
"10751","Female","Hispanic",2009,43,"Other",6,5,5,0,2,0,0,1,0,0,23
"10752","Male","Hispanic",2009,43,"Other",14,56,13,0,8,0,0,20,0,0,112
"10753","Male","Native",2009,43,"Other",0,0,0,0,0,0,0,0,0,0,1
"10754","Female","Other",2009,43,"Other",0,0,0,0,0,0,0,0,0,0,4
"10755","Male","Other",2009,43,"Other",0,3,0,0,0,0,0,2,0,0,5
"10756","Female","White",2009,43,"Other",3,2,1,0,1,0,0,2,0,0,4
"10757","Male","White",2009,43,"Other",1,1,0,0,0,0,0,1,0,0,5
"10758","Female","Asian",2010,43,"Other",2,0,1,0,0,0,0,0,0,0,2
"10759","Male","Asian",2010,43,"Other",0,1,1,0,0,0,0,0,0,0,1
"10760","Unknown","Asian",2010,43,"Other",0,1,0,0,0,0,0,1,0,0,1
"10761","Female","Black",2010,43,"Other",7,3,4,0,2,0,0,1,0,0,21
"10762","Male","Black",2010,43,"Other",21,51,22,0,14,0,1,16,0,0,108
"10763","Unknown","Black",2010,43,"Other",0,0,0,0,0,0,0,0,0,0,1
"10764","Female","Hispanic",2010,43,"Other",5,5,3,0,3,0,0,1,0,0,16
"10765","Male","Hispanic",2010,43,"Other",25,49,23,0,11,0,0,21,0,0,117
"10766","Unknown","Hispanic",2010,43,"Other",0,0,0,0,0,0,0,0,0,0,1
"10767","Male","Native",2010,43,"Other",0,0,0,0,0,0,0,0,0,0,2
"10768","Female","Other",2010,43,"Other",0,0,0,0,0,0,0,0,0,0,2
"10769","Male","Other",2010,43,"Other",1,4,1,0,1,0,0,1,0,0,8
"10770","Unknown","Other",2010,43,"Other",1,2,1,0,1,0,0,3,0,0,11
"10771","Female","White",2010,43,"Other",0,0,0,0,0,0,0,0,0,0,3
"10772","Male","White",2010,43,"Other",2,2,2,0,2,0,0,2,0,0,4
"10773","Male","Asian",2011,43,"Other",1,2,1,0,1,0,0,2,0,0,7
"10774","Unknown","Asian",2011,43,"Other",0,1,0,0,0,0,0,0,0,0,1
"10775","Female","Black",2011,43,"Other",4,6,3,0,2,0,0,3,0,0,23
"10776","Male","Black",2011,43,"Other",28,70,26,0,9,0,0,30,0,0,163
"10777","Unknown","Black",2011,43,"Other",1,2,0,0,0,0,0,1,0,0,4
"10778","Female","Hispanic",2011,43,"Other",9,7,2,0,1,0,0,3,0,0,32
"10779","Male","Hispanic",2011,43,"Other",34,85,25,0,15,0,1,28,0,0,223
"10780","Unknown","Hispanic",2011,43,"Other",0,2,0,0,0,0,0,0,0,0,5
"10781","Male","Native",2011,43,"Other",1,1,1,0,1,0,0,0,0,0,2
"10782","Female","Other",2011,43,"Other",1,1,1,0,1,0,0,1,0,0,4
"10783","Male","Other",2011,43,"Other",2,5,3,0,2,0,0,2,0,0,9
"10784","Unknown","Other",2011,43,"Other",1,2,0,0,1,0,0,1,0,0,12
"10785","Female","White",2011,43,"Other",0,0,0,0,0,0,0,0,0,0,1
"10786","Male","White",2011,43,"Other",1,2,0,0,0,0,0,0,0,0,11
"10787","Female","Asian",2012,43,"Other",1,1,1,0,1,0,0,1,0,0,3
"10788","Male","Asian",2012,43,"Other",0,0,0,0,0,0,0,1,0,0,3
"10789","Female","Black",2012,43,"Other",7,10,5,0,5,0,0,4,0,0,21
"10790","Male","Black",2012,43,"Other",23,55,18,0,10,0,0,8,0,0,110
"10791","Female","Hispanic",2012,43,"Other",6,8,2,0,2,0,0,2,0,0,28
"10792","Male","Hispanic",2012,43,"Other",23,45,18,0,8,0,0,11,0,0,112
"10793","Unknown","Hispanic",2012,43,"Other",0,0,0,0,0,0,0,0,0,0,1
"10794","Female","Native",2012,43,"Other",1,1,0,0,0,0,0,0,0,0,1
"10795","Male","Native",2012,43,"Other",1,1,1,0,0,0,0,2,0,0,5
"10796","Male","Other",2012,43,"Other",0,2,0,0,0,0,0,1,0,0,7
"10797","Unknown","Other",2012,43,"Other",0,1,0,0,0,0,0,0,0,0,5
"10798","Female","White",2012,43,"Other",0,1,1,0,0,0,0,0,0,0,3
"10799","Male","White",2012,43,"Other",2,1,1,0,0,0,0,1,0,0,7
"10800","Male","Asian",2013,43,"Other",0,1,0,0,0,0,0,0,0,0,1
"10801","Female","Black",2013,43,"Other",4,4,3,0,2,0,0,0,0,0,5
"10802","Male","Black",2013,43,"Other",4,13,3,0,4,0,0,5,0,0,26
"10803","Female","Hispanic",2013,43,"Other",1,0,0,0,1,0,0,0,0,0,3
"10804","Male","Hispanic",2013,43,"Other",12,26,10,0,9,0,0,7,0,0,37
"10805","Male","Native",2013,43,"Other",0,1,0,0,0,0,0,0,0,0,1
"10806","Male","Other",2013,43,"Other",0,1,0,0,0,0,0,0,0,0,1
"10807","Unknown","Other",2013,43,"Other",1,1,1,0,1,0,0,0,0,0,1
"10808","Male","White",2013,43,"Other",1,1,0,0,1,0,0,1,0,0,1
"10809","Female","Black",2014,43,"Other",1,0,1,0,0,0,0,0,0,0,1
"10810","Male","Black",2014,43,"Other",4,9,4,0,6,0,0,0,0,0,12
"10811","Male","Hispanic",2014,43,"Other",3,6,6,0,3,0,0,1,0,0,9
"10812","Female","Black",2015,43,"Other",1,0,1,0,1,0,0,0,0,0,1
"10813","Male","Black",2015,43,"Other",1,1,0,0,0,0,0,1,0,0,2
"10814","Female","Hispanic",2015,43,"Other",0,0,0,0,0,0,0,0,0,0,1
"10815","Male","Hispanic",2015,43,"Other",0,2,1,0,1,0,0,1,0,0,3
"10816","Male","White",2015,43,"Other",1,1,1,0,1,0,0,2,0,0,3
"10817","Male","Black",2016,43,"Other",1,4,1,0,2,0,0,1,0,0,6
"10818","Male","Hispanic",2016,43,"Other",2,2,1,0,0,0,0,0,0,0,4
"10819","Male","Other",2016,43,"Other",0,1,0,0,1,0,0,1,0,0,2
"10820","Unknown","Other",2016,43,"Other",0,0,0,0,0,0,0,0,0,0,1
"10821","Male","Black",2017,43,"Other",2,3,2,0,1,0,0,1,0,3,3
"10822","Female","Hispanic",2017,43,"Other",1,0,0,0,0,0,0,0,0,2,2
"10823","Male","Hispanic",2017,43,"Other",1,1,2,0,1,0,0,0,0,1,2
"10824","Female","Black",2018,43,"Other",0,1,0,0,0,0,0,0,0,1,1
"10825","Male","Black",2018,43,"Other",3,9,2,0,6,0,2,0,0,10,13
"10826","Unknown","Black",2018,43,"Other",1,1,1,0,0,0,0,0,0,1,1
"10827","Female","Hispanic",2018,43,"Other",0,0,1,0,0,0,0,0,0,1,1
"10828","Male","Hispanic",2018,43,"Other",2,10,4,0,4,0,1,1,0,16,17
"10829","Male","White",2018,43,"Other",0,1,0,0,0,0,0,0,0,1,1
"10830","Male","Black",2005,44,"Other",0,4,1,0,1,0,0,2,0,0,8
"10831","Male","Hispanic",2005,44,"Other",0,4,0,0,0,0,0,1,0,0,5
"10832","Male","White",2005,44,"Other",0,2,0,0,0,0,0,0,0,0,2
"10833","Female","Black",2006,44,"Other",2,6,2,0,1,0,0,2,0,0,8
"10834","Male","Black",2006,44,"Other",22,72,21,1,14,2,0,21,0,0,151
"10835","Unknown","Black",2006,44,"Other",0,0,0,0,0,0,0,0,0,0,4
"10836","Female","Hispanic",2006,44,"Other",0,2,0,0,0,0,0,1,0,0,13
"10837","Male","Hispanic",2006,44,"Other",5,54,11,0,2,0,0,17,0,0,147
"10838","Male","Native",2006,44,"Other",0,0,0,0,0,0,0,0,0,0,1
"10839","Male","Other",2006,44,"Other",0,5,0,0,1,0,0,0,0,0,10
"10840","Unknown","Other",2006,44,"Other",1,2,1,0,0,0,0,5,0,0,10
"10841","Male","White",2006,44,"Other",0,4,1,0,0,0,0,0,0,0,16
"10842","Female","Asian",2007,44,"Other",1,1,1,0,0,0,0,0,0,0,1
"10843","Male","Asian",2007,44,"Other",0,0,0,0,0,0,0,0,0,0,1
"10844","Female","Black",2007,44,"Other",0,5,1,0,1,0,0,1,0,0,11
"10845","Male","Black",2007,44,"Other",14,37,12,0,7,0,0,19,0,0,69
"10846","Unknown","Black",2007,44,"Other",0,0,0,0,0,0,0,0,0,0,1
"10847","Female","Hispanic",2007,44,"Other",0,2,0,0,0,0,0,2,0,0,5
"10848","Male","Hispanic",2007,44,"Other",19,46,22,0,9,0,0,24,0,0,92
"10849","Unknown","Hispanic",2007,44,"Other",0,1,1,0,0,0,0,1,0,0,2
"10850","Male","Other",2007,44,"Other",2,4,1,0,1,0,0,1,0,0,7
"10851","Unknown","Other",2007,44,"Other",4,8,2,0,2,0,0,3,0,0,13
"10852","Male","White",2007,44,"Other",1,3,1,0,1,0,0,2,0,0,6
"10853","Female","Asian",2008,44,"Other",0,1,1,0,1,0,1,1,0,0,1
"10854","Female","Black",2008,44,"Other",2,3,3,0,2,0,0,1,0,0,5
"10855","Male","Black",2008,44,"Other",10,25,9,0,9,0,0,22,0,0,89
"10856","Unknown","Black",2008,44,"Other",0,0,0,0,0,0,0,0,0,0,3
"10857","Female","Hispanic",2008,44,"Other",0,1,0,0,0,0,0,1,0,0,7
"10858","Male","Hispanic",2008,44,"Other",7,40,8,0,7,0,1,35,0,0,94
"10859","Unknown","Hispanic",2008,44,"Other",1,1,1,0,1,0,0,1,0,0,3
"10860","Male","Native",2008,44,"Other",0,0,0,0,0,0,0,0,0,0,1
"10861","Female","Other",2008,44,"Other",0,0,0,0,0,0,0,0,0,0,2
"10862","Male","Other",2008,44,"Other",0,3,0,0,0,0,0,3,0,0,7
"10863","Unknown","Other",2008,44,"Other",1,5,1,0,0,0,0,4,0,0,12
"10864","Male","White",2008,44,"Other",0,0,0,0,0,0,0,1,0,0,4
"10865","Unknown","White",2008,44,"Other",0,0,0,0,0,0,0,0,0,0,1
"10866","Male","Asian",2009,44,"Other",1,2,2,0,1,0,0,1,0,0,2
"10867","Female","Black",2009,44,"Other",0,0,0,0,0,0,0,0,0,0,7
"10868","Male","Black",2009,44,"Other",23,90,26,0,9,0,0,67,0,0,159
"10869","Unknown","Black",2009,44,"Other",0,2,0,0,0,0,0,1,0,0,3
"10870","Female","Hispanic",2009,44,"Other",3,6,4,0,1,0,0,2,0,0,12
"10871","Male","Hispanic",2009,44,"Other",10,84,18,0,11,0,0,67,0,0,155
"10872","Unknown","Hispanic",2009,44,"Other",1,3,2,0,1,0,0,2,0,0,6
"10873","Male","Native",2009,44,"Other",1,1,1,0,0,0,0,0,0,0,1
"10874","Female","Other",2009,44,"Other",0,0,0,0,0,0,0,0,0,0,1
"10875","Male","Other",2009,44,"Other",1,6,1,0,1,0,0,3,0,0,11
"10876","Unknown","Other",2009,44,"Other",2,8,3,0,1,0,0,9,0,0,22
"10877","Female","White",2009,44,"Other",0,0,0,0,0,0,0,0,0,0,2
"10878","Male","White",2009,44,"Other",1,5,2,0,3,0,0,6,0,0,10
"10879","Female","Asian",2010,44,"Other",1,1,1,0,1,0,0,1,0,0,1
"10880","Male","Asian",2010,44,"Other",2,3,3,0,0,0,0,1,0,0,9
"10881","Female","Black",2010,44,"Other",3,8,0,0,0,0,0,5,0,0,13
"10882","Male","Black",2010,44,"Other",29,104,28,0,17,0,0,81,0,0,169
"10883","Female","Hispanic",2010,44,"Other",1,1,0,0,1,0,0,1,0,0,6
"10884","Male","Hispanic",2010,44,"Other",25,118,26,0,17,0,0,68,0,0,210
"10885","Unknown","Hispanic",2010,44,"Other",0,1,0,0,0,0,0,1,0,0,3
"10886","Male","Native",2010,44,"Other",0,0,0,0,0,0,0,0,0,0,1
"10887","Female","Other",2010,44,"Other",0,0,0,0,0,0,0,0,0,0,1
"10888","Male","Other",2010,44,"Other",0,8,0,0,0,0,0,6,0,0,19
"10889","Unknown","Other",2010,44,"Other",1,7,1,0,1,0,0,6,0,0,12
"10890","Male","White",2010,44,"Other",2,6,3,0,1,0,0,4,0,0,15
"10891","Male","Asian",2011,44,"Other",0,0,0,0,0,0,0,0,0,0,1
"10892","Female","Black",2011,44,"Other",1,2,1,0,0,0,0,1,0,0,15
"10893","Male","Black",2011,44,"Other",30,129,27,0,24,0,0,87,0,0,243
"10894","Unknown","Black",2011,44,"Other",0,0,0,0,0,0,0,1,0,0,2
"10895","Female","Hispanic",2011,44,"Other",4,6,2,0,2,0,0,5,0,0,20
"10896","Male","Hispanic",2011,44,"Other",41,165,33,0,24,0,1,96,0,0,294
"10897","Unknown","Hispanic",2011,44,"Other",1,1,1,0,1,0,0,1,0,0,3
"10898","Male","Native",2011,44,"Other",0,0,0,0,0,0,0,0,0,0,1
"10899","Male","Other",2011,44,"Other",1,3,0,0,1,0,0,1,0,0,10
"10900","Unknown","Other",2011,44,"Other",5,8,3,0,1,0,0,5,0,0,20
"10901","Female","White",2011,44,"Other",1,1,0,0,0,0,0,0,0,0,2
"10902","Male","White",2011,44,"Other",1,5,0,0,1,0,0,3,0,0,10
"10903","Male","Asian",2012,44,"Other",0,1,0,0,1,0,0,1,0,0,2
"10904","Female","Black",2012,44,"Other",9,7,2,0,4,0,0,4,0,0,19
"10905","Male","Black",2012,44,"Other",78,155,21,0,29,0,1,102,0,0,286
"10906","Unknown","Black",2012,44,"Other",1,0,0,0,0,0,0,0,0,0,1
"10907","Female","Hispanic",2012,44,"Other",3,6,1,0,1,0,0,6,0,0,15
"10908","Male","Hispanic",2012,44,"Other",49,154,36,0,32,0,0,97,0,0,228
"10909","Unknown","Hispanic",2012,44,"Other",0,0,0,0,0,0,0,1,0,0,1
"10910","Female","Native",2012,44,"Other",0,1,0,0,0,0,0,1,0,0,1
"10911","Male","Native",2012,44,"Other",0,2,0,0,0,0,0,1,0,0,4
"10912","Female","Other",2012,44,"Other",0,0,0,0,1,0,0,0,0,0,2
"10913","Male","Other",2012,44,"Other",1,4,1,0,0,0,0,3,0,0,11
"10914","Unknown","Other",2012,44,"Other",2,5,0,0,1,0,0,2,0,0,6
"10915","Female","White",2012,44,"Other",2,4,1,0,1,0,0,0,0,0,5
"10916","Male","White",2012,44,"Other",6,5,2,0,3,0,0,4,0,0,15
"10917","Male","Asian",2013,44,"Other",2,2,2,0,0,0,0,1,0,0,3
"10918","Female","Black",2013,44,"Other",0,0,0,0,0,0,0,0,0,0,2
"10919","Male","Black",2013,44,"Other",17,54,13,0,10,0,0,28,0,0,80
"10920","Female","Hispanic",2013,44,"Other",1,4,0,0,0,0,0,2,0,0,6
"10921","Male","Hispanic",2013,44,"Other",8,33,7,0,5,0,0,12,0,0,55
"10922","Female","Other",2013,44,"Other",0,0,0,0,0,0,0,0,0,0,1
"10923","Male","Other",2013,44,"Other",0,3,1,0,2,0,0,2,0,0,3
"10924","Male","White",2013,44,"Other",0,0,0,0,0,0,0,0,0,0,2
"10925","Female","Black",2014,44,"Other",1,1,0,0,1,0,0,0,0,0,2
"10926","Male","Black",2014,44,"Other",1,8,5,0,1,0,0,3,0,0,11
"10927","Female","Hispanic",2014,44,"Other",0,0,0,0,0,0,0,0,0,0,4
"10928","Male","Hispanic",2014,44,"Other",5,16,6,0,6,0,1,11,0,0,21
