"","Gender","Race","Year","pct","CrimeType","Arrested","Frisked","Searched","Weapon","HandCuff","PepperSpray","Firearm","Other","CEW","Instruction","Stopped"
"3868","Male","Native",2007,114,"Other",2,2,1,0,0,0,0,0,0,0,2
"3869","Female","Other",2007,114,"Other",2,2,2,0,1,0,0,1,0,0,2
"3870","Male","Other",2007,114,"Other",3,2,3,0,1,0,0,0,0,0,3
"3871","Unknown","Other",2007,114,"Other",7,7,6,0,1,0,0,1,0,0,7
"3872","Female","White",2007,114,"Other",6,6,3,0,1,0,0,1,0,0,6
"3873","Male","White",2007,114,"Other",37,33,29,0,13,0,0,21,0,0,37
"3874","Unknown","White",2007,114,"Other",1,1,0,0,0,0,0,1,0,0,1
"3875","Female","Asian",2008,114,"Other",1,1,1,0,0,0,0,0,0,0,1
"3876","Male","Asian",2008,114,"Other",9,8,4,0,6,0,0,4,0,0,9
"3877","Female","Black",2008,114,"Other",7,2,4,0,2,0,0,1,0,0,7
"3878","Male","Black",2008,114,"Other",20,16,14,0,6,0,0,9,0,0,20
"3879","Female","Hispanic",2008,114,"Other",4,2,2,0,0,0,0,1,0,0,4
"3880","Male","Hispanic",2008,114,"Other",28,24,18,0,12,0,0,13,0,0,28
"3881","Unknown","Hispanic",2008,114,"Other",3,3,0,0,1,0,0,0,0,0,3
"3882","Male","Native",2008,114,"Other",1,1,1,0,1,0,0,1,0,0,1
"3883","Male","Other",2008,114,"Other",2,0,0,0,0,0,0,0,0,0,2
"3884","Unknown","Other",2008,114,"Other",4,3,1,0,2,0,0,2,0,0,4
"3885","Male","White",2008,114,"Other",20,17,12,1,11,0,0,14,0,0,20
"3886","Unknown","White",2008,114,"Other",1,1,1,0,1,0,0,1,0,0,1
"3887","Female","Asian",2009,114,"Other",2,1,2,0,1,0,0,1,0,0,2
"3888","Male","Asian",2009,114,"Other",4,4,1,0,1,0,0,3,0,0,4
"3889","Female","Black",2009,114,"Other",2,1,1,0,0,0,0,0,0,0,2
"3890","Male","Black",2009,114,"Other",14,11,10,0,6,0,0,7,0,0,14
"3891","Female","Hispanic",2009,114,"Other",1,1,1,0,1,0,0,1,0,0,1
"3892","Male","Hispanic",2009,114,"Other",31,29,25,0,14,0,0,18,0,0,31
"3893","Female","Other",2009,114,"Other",3,3,2,0,2,0,0,2,0,0,3
"3894","Male","Other",2009,114,"Other",2,2,2,0,0,0,0,0,0,0,2
"3895","Unknown","Other",2009,114,"Other",1,0,1,0,0,0,0,0,0,0,1
"3896","Female","White",2009,114,"Other",2,1,1,0,1,0,0,0,0,0,2
"3897","Male","White",2009,114,"Other",21,20,18,0,14,0,0,14,0,0,21
"3898","Female","Asian",2010,114,"Other",1,0,0,0,0,0,0,1,0,0,1
"3899","Male","Asian",2010,114,"Other",1,1,0,0,0,0,0,0,0,0,1
"3900","Female","Black",2010,114,"Other",1,1,1,0,0,0,0,1,0,0,1
"3901","Male","Black",2010,114,"Other",3,2,1,0,1,0,1,1,0,0,3
"3902","Male","Hispanic",2010,114,"Other",8,5,4,0,0,0,0,1,0,0,8
"3903","Male","Other",2010,114,"Other",1,0,0,0,0,0,0,1,0,0,1
"3904","Unknown","Other",2010,114,"Other",1,1,0,0,0,0,0,1,0,0,1
"3905","Male","White",2010,114,"Other",10,8,7,0,2,0,0,1,0,0,10
"3906","Male","Asian",2006,115,"Other",1,1,0,0,0,0,0,1,0,0,1
"3907","Female","Black",2006,115,"Other",1,1,1,0,0,0,0,0,0,0,1
"3908","Male","Black",2006,115,"Other",3,3,2,0,2,0,0,2,0,0,3
"3909","Male","Hispanic",2006,115,"Other",9,8,6,0,2,0,0,0,0,0,9
"3910","Female","Other",2006,115,"Other",1,1,1,0,1,0,0,0,0,0,1
"3911","Male","Other",2006,115,"Other",1,1,1,0,0,0,0,1,0,0,1
"3912","Unknown","Other",2006,115,"Other",2,1,0,0,0,0,0,0,0,0,2
"3913","Male","White",2006,115,"Other",2,2,2,0,0,0,0,1,0,0,2
"3914","Male","Asian",2007,115,"Other",1,1,1,0,0,0,0,0,0,0,1
"3915","Male","Black",2007,115,"Other",2,2,2,0,1,0,0,1,0,0,2
"3916","Female","Hispanic",2007,115,"Other",1,1,1,0,1,0,0,0,0,0,1
"3917","Male","Hispanic",2007,115,"Other",13,12,9,0,6,0,4,9,0,0,13
"3918","Male","White",2007,115,"Other",1,0,0,0,0,0,0,0,0,0,1
"3919","Male","Asian",2008,115,"Other",1,1,1,0,1,0,0,0,0,0,1
"3920","Male","Black",2008,115,"Other",4,4,2,0,0,0,0,0,0,0,4
"3921","Female","Hispanic",2008,115,"Other",2,1,1,0,2,0,0,1,0,0,2
"3922","Male","Hispanic",2008,115,"Other",14,14,10,0,9,0,0,10,0,0,14
"3923","Male","White",2008,115,"Other",1,1,0,0,0,0,0,0,0,0,1
"3924","Male","Asian",2009,115,"Other",1,1,1,0,0,0,0,1,0,0,1
"3925","Male","Black",2009,115,"Other",1,1,1,0,0,0,0,0,0,0,1
"3926","Female","Hispanic",2009,115,"Other",1,0,1,0,1,0,0,0,0,0,1
"3927","Male","Hispanic",2009,115,"Other",24,20,16,0,6,0,1,15,0,0,24
"3928","Male","White",2009,115,"Other",1,1,1,0,1,0,0,1,0,0,1
"3929","Male","Black",2010,115,"Other",2,2,1,0,2,0,0,1,0,0,2
"3930","Male","Hispanic",2010,115,"Other",13,11,8,0,4,0,0,10,0,0,13
"3931","Male","Other",2010,115,"Other",1,1,0,0,0,0,0,0,0,0,1
"3932","Male","Asian",2006,120,"Other",1,1,1,0,1,0,0,0,0,0,1
"3933","Female","Black",2006,120,"Other",4,3,3,0,3,0,0,3,0,0,4
"3934","Male","Black",2006,120,"Other",24,19,22,1,13,0,0,10,0,0,24
"3935","Female","Hispanic",2006,120,"Other",2,2,1,0,1,0,0,0,0,0,2
"3936","Male","Hispanic",2006,120,"Other",7,7,6,0,4,0,0,4,0,0,7
"3937","Male","White",2006,120,"Other",5,5,5,0,1,0,0,2,0,0,5
"3938","Male","Asian",2007,120,"Other",1,0,1,0,1,0,0,1,0,0,1
"3939","Female","Black",2007,120,"Other",2,2,2,0,1,0,0,1,0,0,2
"3940","Male","Black",2007,120,"Other",11,10,10,0,7,0,0,7,0,0,11
"3941","Female","Hispanic",2007,120,"Other",1,1,1,0,0,0,0,0,0,0,1
"3942","Male","Hispanic",2007,120,"Other",14,12,8,0,4,0,1,5,0,0,14
"3943","Female","White",2007,120,"Other",1,1,0,0,1,0,0,1,0,0,1
"3944","Male","White",2007,120,"Other",3,3,3,0,2,0,0,1,0,0,3
"3945","Female","Asian",2008,120,"Other",2,1,0,0,1,0,0,0,0,0,2
"3946","Male","Asian",2008,120,"Other",1,1,0,0,0,0,0,0,0,0,1
"3947","Female","Black",2008,120,"Other",10,6,6,0,1,0,1,3,0,0,10
"3948","Male","Black",2008,120,"Other",16,9,8,0,3,0,0,6,0,0,16
"3949","Female","Hispanic",2008,120,"Other",6,6,3,0,2,0,0,2,0,0,6
"3950","Male","Hispanic",2008,120,"Other",20,18,17,0,11,0,0,14,0,0,20
"3951","Female","White",2008,120,"Other",11,4,6,0,3,0,0,0,0,0,11
"3952","Male","White",2008,120,"Other",12,11,11,0,7,0,0,7,0,0,12
"3953","Male","Asian",2009,120,"Other",3,2,1,0,0,0,0,1,0,0,3
"3954","Female","Black",2009,120,"Other",27,13,18,0,15,0,0,6,0,0,27
"3955","Male","Black",2009,120,"Other",34,22,17,0,7,0,0,6,0,0,34
"3956","Female","Hispanic",2009,120,"Other",13,7,8,0,6,0,0,6,0,0,13
"3957","Male","Hispanic",2009,120,"Other",15,11,5,0,4,0,0,2,0,0,15
"3958","Female","Other",2009,120,"Other",1,0,1,0,0,0,0,0,0,0,1
"3959","Male","Other",2009,120,"Other",1,0,0,0,0,0,0,0,0,0,1
"3960","Female","White",2009,120,"Other",16,4,6,0,3,0,0,2,0,0,16
"3961","Male","White",2009,120,"Other",13,12,9,0,7,0,0,4,0,0,13
"3962","Female","Black",2010,120,"Other",8,4,4,0,4,0,0,4,0,0,8
"3963","Male","Black",2010,120,"Other",16,11,13,0,8,1,0,5,0,0,16
"3964","Female","Hispanic",2010,120,"Other",4,1,2,0,1,0,0,1,0,0,4
"3965","Male","Hispanic",2010,120,"Other",12,10,8,0,4,0,0,5,0,0,12
"3966","Unknown","Other",2010,120,"Other",1,1,1,0,1,0,0,1,0,0,1
"3967","Female","White",2010,120,"Other",6,1,4,0,2,0,0,2,0,0,6
"3968","Male","White",2010,120,"Other",9,5,6,0,5,0,0,4,0,0,9
"3969","Female","Asian",2006,122,"Other",1,1,0,0,0,0,0,1,0,0,1
"3970","Male","Asian",2006,122,"Other",1,1,0,0,0,0,0,0,0,0,1
"3971","Male","Black",2006,122,"Other",9,8,6,0,3,0,0,3,0,0,9
"3972","Female","Hispanic",2006,122,"Other",1,1,1,0,0,0,0,0,0,0,1
"3973","Male","Hispanic",2006,122,"Other",3,3,3,0,1,0,0,1,0,0,3
"3974","Male","Other",2006,122,"Other",1,1,1,0,0,0,0,0,0,0,1
"3975","Female","White",2006,122,"Other",2,2,1,0,0,0,0,0,0,0,2
"3976","Male","White",2006,122,"Other",7,6,5,0,1,0,0,2,0,0,7
"3977","Male","Asian",2007,122,"Other",1,1,1,0,0,0,0,0,0,0,1
"3978","Male","Black",2007,122,"Other",3,3,3,0,1,0,0,3,0,0,3
"3979","Male","Hispanic",2007,122,"Other",5,4,2,0,2,0,0,3,0,0,5
"3980","Male","Other",2007,122,"Other",1,1,0,0,0,0,0,0,0,0,1
"3981","Female","White",2007,122,"Other",1,1,0,0,0,0,0,0,0,0,1
"3982","Male","White",2007,122,"Other",13,11,6,0,0,0,0,1,0,0,13
"3983","Male","Black",2008,122,"Other",2,1,1,0,1,0,0,1,0,0,2
"3984","Male","Hispanic",2008,122,"Other",2,2,1,0,1,0,0,0,0,0,2
"3985","Male","Other",2008,122,"Other",1,1,1,0,0,0,0,1,0,0,1
"3986","Female","White",2008,122,"Other",1,1,1,0,1,0,0,1,0,0,1
"3987","Male","White",2008,122,"Other",14,12,12,0,6,0,0,4,0,0,14
"3988","Male","Asian",2009,122,"Other",1,1,1,0,1,0,1,1,0,0,1
"3989","Male","Black",2009,122,"Other",2,1,0,0,0,0,0,0,0,0,2
"3990","Male","Hispanic",2009,122,"Other",1,1,0,0,0,0,0,0,0,0,1
"3991","Female","White",2009,122,"Other",2,1,1,0,1,0,0,1,0,0,2
"3992","Male","White",2009,122,"Other",6,6,4,0,2,0,0,3,0,0,6
"3993","Male","Black",2010,122,"Other",1,1,1,0,0,0,0,1,0,0,1
"3994","Male","Native",2010,122,"Other",1,1,0,0,0,0,0,0,0,0,1
"3995","Female","White",2010,122,"Other",1,1,0,0,1,0,0,1,0,0,1
"3996","Male","White",2010,122,"Other",3,3,1,0,1,0,0,2,0,0,3
"3997","Male","White",2006,123,"Other",9,3,5,0,1,0,0,2,0,0,9
"3998","Female","White",2007,123,"Other",1,1,1,0,0,0,0,0,0,0,1
"3999","Male","White",2007,123,"Other",9,5,5,0,2,0,0,2,0,0,9
"4000","Male","Black",2008,123,"Other",1,1,1,0,1,0,0,1,0,0,1
"4001","Female","White",2008,123,"Other",1,1,1,0,0,0,0,0,0,0,1
"4002","Male","White",2008,123,"Other",15,6,6,0,1,0,0,1,0,0,15
"4003","Male","Hispanic",2009,123,"Other",1,1,0,0,0,0,0,0,0,0,1
"4004","Male","White",2009,123,"Other",4,2,1,0,0,0,0,0,0,0,4
"4005","Male","White",2010,123,"Other",7,3,3,0,1,0,0,0,0,0,7
"4006","Male","Black",2006,1,"Substance",1,0,0,0,0,0,0,0,0,0,1
"4007","Male","Black",2007,1,"Substance",2,2,2,0,1,0,0,0,0,0,2
"4008","Male","Hispanic",2007,1,"Substance",1,1,1,0,0,0,0,0,0,0,1
"4009","Male","Black",2008,1,"Substance",8,7,6,0,3,0,0,5,0,0,8
"4010","Male","Hispanic",2008,1,"Substance",1,1,0,0,1,0,0,1,0,0,1
"4011","Male","White",2008,1,"Substance",2,1,1,0,0,0,0,0,0,0,2
"4012","Male","Black",2009,1,"Substance",4,3,1,0,0,0,0,2,0,0,4
"4013","Male","Hispanic",2009,1,"Substance",4,2,2,0,1,1,0,0,0,0,4
"4014","Male","Other",2009,1,"Substance",1,1,1,0,1,0,0,1,0,0,1
"4015","Male","White",2009,1,"Substance",3,2,1,0,0,0,0,0,0,0,3
"4016","Male","Black",2010,1,"Substance",1,1,1,0,0,0,0,0,0,0,1
"4017","Male","Black",2005,5,"Substance",1,1,1,0,1,0,0,1,0,0,1
"4018","Male","Black",2006,5,"Substance",16,14,13,0,4,0,0,6,0,0,16
"4019","Female","Hispanic",2006,5,"Substance",1,1,1,0,0,0,0,0,0,0,1
"4020","Male","Hispanic",2006,5,"Substance",13,12,11,0,6,0,0,5,0,0,13
"4021","Male","Other",2006,5,"Substance",2,1,0,0,1,0,0,1,0,0,2
"4022","Female","White",2006,5,"Substance",1,1,0,0,1,0,0,0,0,0,1
"4023","Male","White",2006,5,"Substance",7,7,0,0,4,0,0,4,0,0,7
"4024","Male","Asian",2007,5,"Substance",4,4,3,0,3,0,0,0,0,0,4
"4025","Male","Black",2007,5,"Substance",10,10,5,1,7,0,0,8,0,0,10
"4026","Female","Hispanic",2007,5,"Substance",1,0,0,0,1,0,0,0,0,0,1
"4027","Male","Hispanic",2007,5,"Substance",8,8,6,0,4,0,0,1,0,0,8
"4028","Unknown","Other",2007,5,"Substance",1,0,1,0,1,0,0,1,0,0,1
"4029","Female","White",2007,5,"Substance",1,0,1,0,1,0,0,0,0,0,1
"4030","Male","White",2007,5,"Substance",5,4,3,0,4,0,0,1,0,0,5
"4031","Female","Asian",2008,5,"Substance",2,2,0,0,2,0,0,2,0,0,2
"4032","Male","Asian",2008,5,"Substance",10,10,4,0,7,0,0,9,0,0,10
"4033","Female","Black",2008,5,"Substance",1,1,0,0,0,0,0,0,0,0,1
"4034","Male","Black",2008,5,"Substance",7,6,5,0,3,0,0,4,0,0,7
"4035","Male","Hispanic",2008,5,"Substance",9,9,6,0,6,0,0,4,0,0,9
"4036","Female","White",2008,5,"Substance",1,1,1,0,0,0,0,1,0,0,1
"4037","Male","White",2008,5,"Substance",2,2,1,0,0,0,0,0,0,0,2
"4038","Male","Asian",2009,5,"Substance",1,1,1,0,1,0,0,1,0,0,1
"4039","Female","Black",2009,5,"Substance",2,2,2,0,0,0,0,1,0,0,2
"4040","Male","Black",2009,5,"Substance",10,9,5,0,4,0,0,2,0,0,10
"4041","Female","Hispanic",2009,5,"Substance",2,2,2,0,2,0,0,0,0,0,2
"4042","Male","Hispanic",2009,5,"Substance",7,7,7,0,4,0,0,3,0,0,7
"4043","Unknown","Other",2009,5,"Substance",1,1,0,0,0,0,0,0,0,0,1
"4044","Female","White",2009,5,"Substance",1,0,1,0,0,0,0,0,0,0,1
"4045","Male","White",2009,5,"Substance",3,3,2,0,0,0,0,1,0,0,3
"4046","Male","Black",2010,5,"Substance",1,1,0,0,0,0,0,0,0,0,1
"4047","Female","Hispanic",2010,5,"Substance",1,1,1,0,1,0,0,1,0,0,1
"4048","Male","Hispanic",2010,5,"Substance",6,6,6,0,3,0,0,3,0,0,6
"4049","Male","White",2010,5,"Substance",5,5,3,0,1,0,0,1,0,0,5
"4050","Female","Black",2006,6,"Substance",2,2,2,0,2,0,0,2,0,0,2
"4051","Male","Black",2006,6,"Substance",7,7,5,0,3,0,0,5,0,0,7
"4052","Female","Hispanic",2006,6,"Substance",1,1,1,0,1,0,0,0,0,0,1
"4053","Male","Hispanic",2006,6,"Substance",8,8,8,0,6,0,0,4,0,0,8
"4054","Unknown","Hispanic",2006,6,"Substance",1,1,1,0,1,0,0,1,0,0,1
"4055","Female","White",2006,6,"Substance",1,1,0,0,1,0,0,1,0,0,1
"4056","Male","White",2006,6,"Substance",2,2,1,0,1,0,0,1,0,0,2
"4057","Male","Black",2007,6,"Substance",6,4,1,0,0,0,0,2,0,0,6
"4058","Male","Hispanic",2007,6,"Substance",3,3,2,0,0,0,0,0,0,0,3
"4059","Unknown","Other",2007,6,"Substance",1,1,1,0,0,0,0,0,0,0,1
"4060","Female","White",2007,6,"Substance",1,0,1,0,0,0,0,0,0,0,1
"4061","Male","White",2007,6,"Substance",5,2,3,0,3,0,0,1,0,0,5
"4062","Male","Black",2008,6,"Substance",2,2,2,0,1,0,0,1,0,0,2
"4063","Male","Hispanic",2008,6,"Substance",1,1,1,0,1,0,0,1,0,0,1
"4064","Male","White",2008,6,"Substance",3,3,3,0,2,0,0,1,0,0,3
"4065","Male","Black",2009,6,"Substance",6,5,4,0,1,0,0,3,0,0,6
"4066","Male","Hispanic",2009,6,"Substance",2,2,2,0,1,0,0,1,0,0,2
"4067","Male","White",2009,6,"Substance",4,4,3,0,1,0,0,1,0,0,4
"4068","Male","Asian",2010,6,"Substance",1,1,1,0,1,0,0,1,0,0,1
"4069","Male","Black",2010,6,"Substance",3,3,3,0,1,0,0,2,0,0,3
"4070","Male","Hispanic",2010,6,"Substance",4,3,2,0,1,0,0,1,0,0,4
"4071","Female","White",2010,6,"Substance",2,0,2,0,0,0,0,0,0,0,2
"4072","Male","White",2010,6,"Substance",6,4,3,0,1,0,0,4,0,0,6
"4073","Male","Black",2005,7,"Substance",1,1,0,0,0,0,0,0,0,0,1
"4074","Female","Hispanic",2005,7,"Substance",1,1,1,0,1,0,0,0,0,0,1
"4075","Male","Hispanic",2005,7,"Substance",2,2,2,0,0,0,0,2,0,0,2
"4076","Male","White",2005,7,"Substance",1,1,1,0,0,0,0,1,0,0,1
"4077","Male","Asian",2006,7,"Substance",2,2,1,0,2,0,0,1,0,0,2
"4078","Female","Black",2006,7,"Substance",2,1,2,0,1,0,0,0,0,0,2
"4079","Male","Black",2006,7,"Substance",18,14,15,0,6,0,0,6,0,0,18
"4080","Female","Hispanic",2006,7,"Substance",7,7,7,0,4,0,0,2,0,0,7
"4081","Male","Hispanic",2006,7,"Substance",42,36,37,0,18,0,0,17,0,0,42
"4082","Female","Other",2006,7,"Substance",1,1,1,0,0,0,0,0,0,0,1
"4083","Unknown","Other",2006,7,"Substance",1,1,1,0,0,0,0,0,0,0,1
"4084","Female","White",2006,7,"Substance",5,5,3,0,2,0,0,0,0,0,5
"4085","Male","White",2006,7,"Substance",45,25,36,0,31,0,0,12,0,0,45
"4086","Female","Asian",2007,7,"Substance",1,0,1,0,1,0,0,0,0,0,1
"4087","Male","Asian",2007,7,"Substance",4,2,1,0,2,0,0,2,0,0,4
"4088","Female","Black",2007,7,"Substance",3,3,1,0,0,0,0,1,0,0,3
"4089","Male","Black",2007,7,"Substance",34,25,26,0,18,0,0,10,0,0,34
"4090","Unknown","Black",2007,7,"Substance",1,0,1,0,1,0,0,1,0,0,1
"4091","Female","Hispanic",2007,7,"Substance",2,1,0,0,0,0,0,0,0,0,2
"4092","Male","Hispanic",2007,7,"Substance",69,55,53,0,27,0,1,30,0,0,69
"4093","Male","Native",2007,7,"Substance",1,1,1,0,0,0,0,0,0,0,1
"4094","Male","Other",2007,7,"Substance",7,6,6,0,1,0,0,1,0,0,7
"4095","Female","White",2007,7,"Substance",11,7,8,0,5,0,0,3,0,0,11
"4096","Male","White",2007,7,"Substance",44,30,28,0,21,0,0,14,0,0,44
"4097","Female","Asian",2008,7,"Substance",1,0,0,0,0,0,0,1,0,0,1
"4098","Male","Asian",2008,7,"Substance",11,7,5,0,0,0,0,4,0,0,11
"4099","Female","Black",2008,7,"Substance",3,2,0,0,1,0,0,1,0,0,3
"4100","Male","Black",2008,7,"Substance",26,22,22,0,10,0,0,10,0,0,26
"4101","Female","Hispanic",2008,7,"Substance",3,2,3,0,1,0,0,1,0,0,3
"4102","Male","Hispanic",2008,7,"Substance",29,21,17,0,9,0,0,10,0,0,29
"4103","Female","Other",2008,7,"Substance",1,1,1,0,0,0,0,0,0,0,1
"4104","Female","White",2008,7,"Substance",7,3,1,0,3,0,0,1,0,0,7
"4105","Male","White",2008,7,"Substance",30,8,7,0,5,0,0,5,0,0,30
"4106","Unknown","White",2008,7,"Substance",1,0,0,0,0,0,0,0,0,0,1
"4107","Female","Asian",2009,7,"Substance",2,1,2,0,1,0,0,1,0,0,2
"4108","Male","Asian",2009,7,"Substance",3,2,2,0,1,0,0,1,0,0,3
"4109","Female","Black",2009,7,"Substance",2,2,1,0,1,0,0,1,0,0,2
"4110","Male","Black",2009,7,"Substance",24,21,20,0,14,0,0,13,0,0,24
"4111","Female","Hispanic",2009,7,"Substance",5,4,4,0,2,0,0,2,0,0,5
"4112","Male","Hispanic",2009,7,"Substance",41,36,27,0,15,0,0,14,0,0,41
"4113","Unknown","Hispanic",2009,7,"Substance",1,1,1,0,1,0,0,0,0,0,1
"4114","Male","Native",2009,7,"Substance",1,1,0,0,0,0,0,1,0,0,1
"4115","Male","Other",2009,7,"Substance",2,2,1,0,0,0,0,1,0,0,2
"4116","Female","White",2009,7,"Substance",4,3,1,0,0,0,0,1,0,0,4
"4117","Male","White",2009,7,"Substance",28,11,8,0,5,0,0,5,0,0,28
"4118","Male","Asian",2010,7,"Substance",4,4,4,0,0,0,0,3,0,0,4
"4119","Female","Black",2010,7,"Substance",1,1,1,0,1,0,0,1,0,0,1
"4120","Male","Black",2010,7,"Substance",11,9,10,0,3,0,0,9,0,0,11
"4121","Unknown","Black",2010,7,"Substance",1,1,1,0,1,0,0,0,0,0,1
"4122","Male","Hispanic",2010,7,"Substance",28,19,19,0,10,0,0,11,0,0,28
"4123","Male","Other",2010,7,"Substance",2,2,2,0,1,0,0,1,0,0,2
"4124","Female","White",2010,7,"Substance",1,1,1,0,0,0,0,0,0,0,1
"4125","Male","White",2010,7,"Substance",13,2,3,0,2,0,0,3,0,0,13
"4126","Female","Black",2005,9,"Substance",1,1,1,0,0,0,0,0,0,0,1
"4127","Male","Black",2005,9,"Substance",3,2,2,0,0,0,0,0,0,0,3
"4128","Female","Hispanic",2005,9,"Substance",1,1,1,0,0,0,0,0,0,0,1
"4129","Male","Hispanic",2005,9,"Substance",1,1,1,0,0,0,0,0,0,0,1
"4130","Female","Black",2006,9,"Substance",1,1,1,0,1,0,0,0,0,0,1
"4131","Male","Black",2006,9,"Substance",25,18,19,0,8,0,0,9,0,0,25
"4132","Female","Hispanic",2006,9,"Substance",1,1,1,0,0,0,0,0,0,0,1
"4133","Male","Hispanic",2006,9,"Substance",20,14,15,0,4,0,0,6,0,0,20
"4134","Unknown","Other",2006,9,"Substance",1,1,1,0,0,0,0,0,0,0,1
"4135","Female","White",2006,9,"Substance",1,1,1,0,0,0,0,1,0,0,1
"4136","Male","White",2006,9,"Substance",13,12,6,0,7,0,0,3,0,0,13
"4137","Male","Asian",2007,9,"Substance",1,1,1,0,1,0,0,1,0,0,1
"4138","Male","Black",2007,9,"Substance",23,14,15,0,2,0,0,4,0,0,23
"4139","Female","Hispanic",2007,9,"Substance",2,0,0,0,0,0,0,0,0,0,2
"4140","Male","Hispanic",2007,9,"Substance",38,29,24,0,9,0,0,7,0,0,38
"4141","Male","Other",2007,9,"Substance",2,1,1,0,1,0,0,1,0,0,2
"4142","Female","White",2007,9,"Substance",1,0,0,0,0,0,0,0,0,0,1
"4143","Male","White",2007,9,"Substance",14,5,6,0,0,0,0,1,0,0,14
"4144","Male","Asian",2008,9,"Substance",2,2,1,0,0,0,0,1,0,0,2
"4145","Female","Black",2008,9,"Substance",3,2,1,0,0,0,0,0,0,0,3
"4146","Male","Black",2008,9,"Substance",19,17,14,0,9,0,0,5,0,0,19
"4147","Female","Hispanic",2008,9,"Substance",2,2,2,0,1,0,0,1,0,0,2
"4148","Male","Hispanic",2008,9,"Substance",30,17,17,0,6,0,0,4,0,0,30
"4149","Male","Other",2008,9,"Substance",1,0,0,0,0,0,0,0,0,0,1
"4150","Unknown","Other",2008,9,"Substance",3,3,1,0,0,0,0,1,0,0,3
"4151","Female","White",2008,9,"Substance",5,2,3,0,2,0,0,1,0,0,5
"4152","Male","White",2008,9,"Substance",33,23,18,0,14,0,0,8,0,0,33
"4153","Male","Asian",2009,9,"Substance",1,1,1,0,1,0,0,1,0,0,1
"4154","Female","Black",2009,9,"Substance",1,1,1,0,1,0,0,0,0,0,1
"4155","Male","Black",2009,9,"Substance",24,22,21,0,12,0,0,8,0,0,24
"4156","Female","Hispanic",2009,9,"Substance",1,1,1,0,0,0,0,0,0,0,1
"4157","Male","Hispanic",2009,9,"Substance",63,53,50,0,29,0,0,25,0,0,63
"4158","Male","Other",2009,9,"Substance",3,2,2,0,2,0,0,2,0,0,3
"4159","Unknown","Other",2009,9,"Substance",1,1,1,0,0,0,0,0,0,0,1
"4160","Female","White",2009,9,"Substance",1,0,1,0,1,0,0,1,0,0,1
"4161","Male","White",2009,9,"Substance",15,11,11,0,4,0,0,4,0,0,15
"4162","Male","Asian",2010,9,"Substance",3,3,3,0,2,0,0,2,0,0,3
"4163","Female","Black",2010,9,"Substance",1,1,1,0,1,0,0,1,0,0,1
"4164","Male","Black",2010,9,"Substance",16,11,10,0,3,0,0,4,0,0,16
"4165","Unknown","Black",2010,9,"Substance",2,2,2,0,0,0,0,0,0,0,2
"4166","Female","Hispanic",2010,9,"Substance",6,5,6,0,1,0,0,1,0,0,6
"4167","Male","Hispanic",2010,9,"Substance",27,19,15,0,5,0,0,8,0,0,27
"4168","Male","Other",2010,9,"Substance",1,1,1,0,0,0,0,1,0,0,1
"4169","Unknown","Other",2010,9,"Substance",3,3,3,0,1,0,0,1,0,0,3
"4170","Female","White",2010,9,"Substance",3,1,2,0,1,0,0,0,0,0,3
"4171","Male","White",2010,9,"Substance",35,22,15,0,9,0,0,4,0,0,35
"4172","Male","Black",2005,10,"Substance",2,2,1,0,2,0,0,1,0,0,2
"4173","Male","Hispanic",2005,10,"Substance",1,1,0,0,1,0,0,1,0,0,1
"4174","Male","White",2005,10,"Substance",1,0,0,0,0,0,0,0,0,0,1
"4175","Male","Black",2006,10,"Substance",14,13,13,0,7,0,0,6,0,0,14
"4176","Male","Hispanic",2006,10,"Substance",8,7,7,0,4,0,0,5,0,0,8
"4177","Female","White",2006,10,"Substance",2,1,1,0,0,0,0,0,0,0,2
"4178","Male","White",2006,10,"Substance",12,12,12,0,6,0,0,6,0,0,12
"4179","Male","Asian",2007,10,"Substance",2,2,2,0,0,0,0,1,0,0,2
"4180","Male","Black",2007,10,"Substance",21,20,15,0,14,0,0,15,0,0,21
"4181","Female","Hispanic",2007,10,"Substance",1,1,1,0,0,0,0,1,0,0,1
"4182","Male","Hispanic",2007,10,"Substance",13,13,11,0,4,0,0,3,0,0,13
"4183","Female","White",2007,10,"Substance",1,1,1,0,0,0,0,0,0,0,1
"4184","Male","White",2007,10,"Substance",13,8,10,0,4,0,0,4,0,0,13
"4185","Male","Asian",2008,10,"Substance",1,1,1,0,0,0,0,0,0,0,1
"4186","Female","Black",2008,10,"Substance",1,1,1,0,1,0,0,0,0,0,1
"4187","Male","Black",2008,10,"Substance",19,14,15,0,7,0,0,7,0,0,19
"4188","Male","Hispanic",2008,10,"Substance",19,14,13,0,4,0,0,7,0,0,19
"4189","Female","White",2008,10,"Substance",1,1,0,0,0,0,0,0,0,0,1
"4190","Male","White",2008,10,"Substance",11,10,8,0,6,0,1,7,0,0,11
"4191","Male","Asian",2009,10,"Substance",1,0,0,0,1,0,0,0,0,0,1
"4192","Female","Black",2009,10,"Substance",2,2,2,0,2,0,0,0,0,0,2
"4193","Male","Black",2009,10,"Substance",14,11,12,0,8,0,1,5,0,0,14
"4194","Male","Hispanic",2009,10,"Substance",5,4,4,0,1,0,0,3,0,0,5
"4195","Male","Native",2009,10,"Substance",1,1,0,0,1,0,0,0,0,0,1
"4196","Male","Other",2009,10,"Substance",2,2,2,0,0,0,0,2,0,0,2
